label,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,kmeans
1,2.24961178,2.215050484,2.180722414,2.218294589,2.279534577,2.465695147,2.606020126,2.819805752,2.949950368,3.031328306,2.905478583,2.8060728,2.70307817,2.572489355,2.425845024,2
3.8,1.602408355,1.630624914,1.538280474,1.451252565,1.355463843,1.293345673,1.204546976,1.165830202,1.175978984,1.233199692,1.267770764,1.355830857,1.473049453,1.592995909,1.729953346,7
16.7,1.588913899,1.775029867,1.919375064,1.976222581,1.944192774,1.944687614,1.901238384,1.963152874,2.00331435,2.045754123,2.019164277,1.988154651,1.996137184,2.043003048,2.082782541,4
5.1,2.230741737,2.227544615,2.126364823,2.074285329,2.025142802,2.116070269,2.25060914,2.480909886,2.67055537,2.837483335,2.818091169,2.802622673,2.781982924,2.656434617,2.480349721,1
12.6,1.164577624,1.086510314,0.993559104,0.891179516,0.817399855,0.850851154,0.902610105,1.010296905,1.078264677,1.171265663,1.181267011,1.223351144,1.398403011,1.629992477,1.839955386,8
4,2.305980106,2.222250595,2.167590866,2.143344948,2.173229893,2.334547616,2.496607986,2.74310821,2.869605111,2.933314546,2.817023453,2.746601218,2.715700953,2.660061659,2.515881788,2
1.5,0.864341765,0.966202466,1.174576595,1.408407979,1.504611012,1.637753281,1.714799557,1.802735767,1.907838472,1.961756189,1.999626054,2.029860334,2.10947212,2.179150019,2.196545393,7
13.1,1.821089432,1.959928998,2.081906198,2.14780644,2.133553832,2.129083591,2.087764366,2.131134853,2.105663856,2.049710982,1.941189629,1.866207272,1.852603605,1.858505162,1.912877816,0
3.9,2.291186028,2.374497514,2.418885039,2.391084488,2.317854731,2.238189841,2.138024116,2.166177933,2.114113086,2.109840613,2.033643619,2.082923473,2.226247741,2.348979754,2.452468365,3
5.4,1.705042138,1.902086399,2.03323861,2.069336675,1.97366111,1.857061689,1.744361255,1.812219661,1.95838445,2.190676107,2.255114754,2.309994418,2.383008152,2.422092768,2.45488414,3
5.1,2.040008495,2.166187087,2.2605632,2.284840609,2.245341721,2.226254203,2.142856252,2.127023275,2.061792771,2.01296877,1.92605796,1.888855196,1.939805831,2.015458051,2.123655065,0
1.7,1.826671473,1.946208918,2.045307093,2.091530105,2.083299448,2.060401424,2.008622137,2.079381901,2.040894267,1.932936408,1.783874509,1.708769153,1.723614617,1.746624889,1.80363043,0
7.7,2.202568072,2.32807579,2.29945115,2.180016529,2.002003474,1.970845579,1.993158662,2.175706953,2.348330734,2.560528044,2.588154507,2.656019728,2.757898564,2.715635489,2.618569931,3
1.6,1.71323058,1.803936444,1.748008489,1.694222028,1.600220241,1.662027975,1.81088229,2.122969081,2.347725245,2.513306106,2.477837235,2.42460867,2.374543354,2.293493267,2.20059612,1
10.7,2.152968565,2.233690486,2.294905901,2.297396853,2.266602691,2.181888622,2.004636497,1.940246723,1.871370037,1.814473724,1.738147241,1.737913728,1.831103552,1.948236051,2.106806137,0
4.8,1.568160721,1.501272201,1.402234818,1.30925525,1.275980867,1.399955872,1.5418208,1.732292001,1.848236743,2.005567801,2.061118982,2.071126131,2.01859036,1.965195338,1.91483672,8
3.2,2.371115427,2.21294234,2.090154411,1.926445221,1.782875378,1.729798134,1.746408708,1.878808267,1.970458014,2.096315209,2.117434151,2.180110663,2.351928114,2.557875098,2.734582829,8
8.4,1.107501546,1.333631274,1.492559078,1.554179027,1.490118339,1.495094357,1.450637138,1.465171277,1.463731284,1.519427226,1.561156158,1.635899291,1.713692647,1.774572357,1.791143399,4
6.9,1.199176919,1.430321187,1.66339788,1.817213079,1.855505078,1.891147752,1.86569266,1.907592165,1.962517166,2.020911109,2.033954751,2.037560727,2.046248526,2.041538323,2.012422582,4
3.9,2.290198177,2.266234,2.159750035,2.10196767,2.048293586,2.144091792,2.277805803,2.50356818,2.68760886,2.855782271,2.840783977,2.828495109,2.801733091,2.673829336,2.498480646,1
4.7,1.687493714,1.681727203,1.592795568,1.497302219,1.476965669,1.62554181,1.801084802,2.029657519,2.169362062,2.315031591,2.282932103,2.153525682,2.005524687,1.905937859,1.873008322,8
7.1,2.403894638,2.219839194,2.106084522,1.986948676,1.895800858,1.907496492,1.966498419,2.143166304,2.249311522,2.386251397,2.384375599,2.41438656,2.547629185,2.699677542,2.772983173,8
5.4,1.398603103,1.547393645,1.568035451,1.571782127,1.46016672,1.370427292,1.265119795,1.258314371,1.318681232,1.453165123,1.521104773,1.590923879,1.671687746,1.6953526,1.708907749,4
3,2.097219053,2.071946206,2.103977335,2.057426695,1.933623916,1.863287148,1.741866467,1.737068086,1.666492824,1.608019868,1.492272448,1.495126371,1.622513949,1.759069788,1.895947315,6
8.7,1.255096987,1.248344128,1.220394655,1.21496968,1.24470757,1.390356155,1.501189221,1.580601571,1.589267077,1.586625352,1.513693913,1.432649246,1.3865727,1.365640736,1.357722579,7
8.4,0.848873474,0.983090317,1.163878138,1.329699089,1.446148847,1.555487346,1.621890059,1.72518949,1.848418774,1.94605609,1.988993094,1.984859793,1.979300762,1.981168529,1.988600981,7
9.8,2.14632097,2.265462966,2.231132447,2.115499107,1.955744332,1.949269409,1.993831359,2.195340493,2.386571549,2.589836375,2.610827442,2.670495425,2.759036962,2.696644625,2.589918641,3
7,2.047515109,1.923620411,1.807862234,1.624126302,1.482627959,1.513527681,1.590190891,1.756453209,1.839257718,1.957982366,2.004024586,2.148085595,2.411016043,2.588251381,2.58794423,8
3.9,2.520526869,2.578940907,2.586661536,2.498427962,2.371109657,2.249962112,2.16056017,2.182656087,2.142100342,2.156743844,2.1317644,2.268062923,2.448847999,2.583926112,2.656608924,3
9.1,1.797043519,2.006406663,2.093216141,2.081489591,1.95757261,1.835943947,1.748396047,1.887458304,2.072861949,2.327782311,2.377472933,2.426567909,2.501902516,2.53951524,2.541285124,3
3.1,1.84523568,1.906782306,1.929970434,1.907802303,1.907606974,2.023977692,2.182744896,2.412851791,2.531071579,2.624924689,2.52305547,2.401971082,2.20599366,1.988830944,1.925038239,8
5.2,1.287261035,1.266541571,1.284469775,1.317234632,1.255371061,1.284066755,1.336605125,1.461179796,1.585536094,1.654718818,1.650508221,1.610362691,1.585133546,1.544349801,1.476110203,7
9.1,1.918987071,2.10725305,2.084935811,2.008365475,1.843703235,1.80142482,1.830406931,2.048863798,2.287376396,2.527994557,2.539349505,2.570526445,2.640619677,2.62817367,2.533193273,3
12.6,1.829674128,1.652137253,1.466414372,1.269566377,1.152068429,1.201377366,1.285966638,1.424930541,1.499044503,1.622395064,1.650752715,1.745059718,2.029414729,2.300411673,2.354516422,8
9.3,1.908056523,2.006421607,2.071326627,2.105591121,2.08719451,2.058971885,2.001023527,2.032222693,1.942404828,1.8270664,1.700430898,1.661170801,1.689610469,1.724121426,1.788085335,0
15.5,1.440372447,1.623142056,1.771137972,1.826475089,1.764080851,1.693090598,1.605004147,1.64181357,1.751556422,1.963493269,2.048510337,2.105997722,2.147167161,2.159614847,2.159519982,4
0.3,2.098663396,2.151496398,2.220195586,2.360702558,2.466824119,2.673119326,2.807315126,2.972471208,3.029461689,3.040273091,2.877755885,2.736226554,2.58353414,2.419696451,2.281265921,2
1.9,0.140705506,0.175970712,0.155367021,0.18697792,0.219878443,0.271487531,0.337796248,0.335582548,0.315528618,0.344852368,0.389828008,0.458383122,0.49975262,0.595371147,0.714629126,7
21.2,0.49332097,0.57079588,0.615627679,0.708229317,0.871057273,1.071622653,1.337037952,1.606614414,1.892601428,2.199875965,2.375832071,2.453285034,2.364241384,2.207270343,2.088914007,7
0,3.049806938,3.121395643,3.066083719,2.927674208,2.721224134,2.432081978,2.146378311,1.768769383,1.548228039,1.437551683,1.301619123,1.042463274,0.857129933,0.633018991,0.44205367,5
4.7,1.865582055,2.033040484,2.234635642,2.361315031,2.429133526,2.409898136,2.336587683,2.285485827,2.104936263,1.675923119,1.23959707,0.936134186,0.757831705,0.582813048,0.421112385,5
0,0.738242887,0.8975114,0.98551512,1.023140391,1.116654044,1.194505034,1.324395588,1.484507383,1.812086167,2.047089856,2.26720251,2.202014112,2.140019413,1.989857028,1.798867718,0
0,3.163164471,3.204728874,3.063629119,2.864786401,2.687281332,2.434056494,2.212125523,2.032575172,1.893155166,1.614581004,1.3120911,0.904074042,0.635415281,0.397887322,0.247449614,5
0.3,2.636421883,2.749806323,2.716118408,2.622065709,2.541623235,2.402111098,2.222220703,2.072971048,1.857648622,1.440997334,1.047402024,0.770194155,0.567246968,0.398082145,0.239884546,5
5.1,2.339978511,2.389642033,2.398505143,2.372170364,2.193204491,1.905569506,1.466400031,1.105276958,0.813769951,0.634712514,0.416998517,0.281855622,0.176859524,0.165476669,0.161402087,8
21.8,1.298791917,1.372716821,1.415240436,1.371847991,1.18380268,1.001648392,0.867575687,0.731546363,0.599599252,0.515454152,0.437859759,0.371124307,0.320670048,0.33130277,0.333658219,8
0.1,1.142340634,0.853622602,0.611185529,0.419187243,0.300919854,0.221299159,0.17452852,0.175373224,0.192145153,0.225296015,0.2513934,0.28668252,0.333339647,0.33792154,0.339430664,7
0,0.454872398,0.291096693,0.209913389,0.164615682,0.151044997,0.155733265,0.179305627,0.220371753,0.230104583,0.236585223,0.231309961,0.235712149,0.21828298,0.214019791,0.228944353,7
0,1.142141679,0.827921693,0.630834987,0.478110402,0.353047634,0.2790657,0.204729076,0.169149792,0.12045372,0.096714653,0.081850924,0.07809074,0.070522027,0.069672045,0.080396442,1
0,2.119142758,2.208674083,2.295107037,2.277680862,2.004160951,1.614976879,1.234914959,0.957896873,0.739984284,0.585099285,0.389318406,0.279950876,0.198715224,0.196452029,0.19338933,5
8.2,0.732389329,0.709691357,0.656733033,0.643614791,0.661874911,0.717492726,0.827039584,0.949635358,1.073868536,1.27497198,1.521911693,1.740867326,1.817237871,1.910492471,2.014575844,0
4.2,1.599452232,1.536506021,1.407350351,1.424181825,1.510745799,1.536430165,1.541403322,1.551300469,1.514569431,1.545904188,1.671056411,1.813437069,1.951000844,2.049917695,2.144821698,7
2.2,1.85689371,1.829596922,1.778482546,1.874803785,2.129780687,2.298726847,2.492348244,2.694185694,2.789867622,2.99887199,3.262559309,3.459452347,3.548398722,3.556691359,3.59993029,6
2.3,1.281311668,1.357321145,1.3868332,1.48695474,1.67146171,1.783295542,1.894977299,2.021805967,2.062816384,2.286017664,2.534001424,2.723828242,2.925658281,3.039237431,3.156406106,5
3.1,1.607782861,1.568648724,1.498898733,1.56834369,1.711833239,1.767901002,1.786531704,1.794597907,1.784925478,1.844529322,1.99621628,2.130558487,2.228630955,2.281447594,2.33562519,7
16,0.367570357,0.348904313,0.319840603,0.328320198,0.414788789,0.492552515,0.566965629,0.62488589,0.700252021,0.804590948,0.958047284,1.103395861,1.156165268,1.229232801,1.270764608,0
2.1,1.761309443,1.783014815,1.773913724,1.894876295,2.152479434,2.294993879,2.46622415,2.622276507,2.683829482,2.918537946,3.207659211,3.375566648,3.440973209,3.466215446,3.534827028,5
4,0.857541627,0.862945976,0.802086165,0.74600096,0.785272451,0.849345444,0.971309891,1.112179816,1.248629873,1.479823764,1.733482309,1.94671428,1.990688249,2.08988906,2.243998227,0
3.3,0.795154284,0.751919056,0.654122583,0.614371678,0.625323306,0.643155278,0.704020762,0.794383766,0.917563369,1.085737862,1.275365075,1.461131502,1.568683764,1.738503767,1.915083384,0
2.3,1.599025854,1.636392588,1.632645107,1.764558323,2.006986375,2.132242541,2.281287518,2.427334393,2.481988955,2.707150023,2.994215315,3.166663658,3.276002539,3.332016488,3.423400444,5
4.3,0.972425525,0.844282231,0.700635594,0.633999711,0.645847674,0.62568896,0.609926146,0.63257789,0.665128094,0.721678512,0.837807574,0.988976832,1.091545363,1.197231277,1.323574847,7
1.1,1.741820551,1.741593562,1.62796024,1.589498901,1.64367948,1.690718581,1.777205669,1.910518717,2.074325857,2.287473144,2.494614311,2.650569163,2.729625015,2.767707904,2.78966978,0
1.4,1.428136302,1.408667658,1.271482443,1.263752804,1.408276262,1.488604785,1.642274958,1.8393464,2.070756005,2.387085777,2.752488755,3.010526475,3.034582429,3.130283056,3.182429846,6
1.3,1.730084744,1.792270325,1.722604107,1.807679424,1.988895115,2.074785044,2.148465826,2.214469846,2.226714568,2.234800873,2.283919792,2.326300872,2.367148188,2.394966213,2.402947254,7
6.5,0.608720693,0.566163812,0.481920157,0.466253605,0.499996531,0.536738657,0.615035803,0.710218809,0.823834992,0.979101028,1.202063225,1.395843792,1.477272275,1.622730573,1.704681003,0
6,0.916161354,0.797897216,0.651051484,0.56842682,0.565769908,0.536936122,0.549462084,0.587288905,0.610039409,0.633490902,0.707760942,0.827123461,0.937744329,1.055405132,1.189708862,7
5.6,0.917888847,0.917419347,0.89416871,0.902883042,1.022880805,1.105719067,1.22136571,1.343906188,1.361040951,1.513761184,1.690007779,1.861318707,1.978430817,2.090214817,2.291318532,8
3.7,0.841908893,0.72709317,0.623190045,0.59086891,0.604827615,0.575174606,0.571841167,0.616525398,0.694987518,0.826475866,0.98563696,1.14643063,1.241615615,1.365185203,1.508192472,7
20,0.659746393,0.569258276,0.450880475,0.386694471,0.407498762,0.393581641,0.41484892,0.459866415,0.513807017,0.547174498,0.632400414,0.79016386,0.891694265,1.013562934,1.136381186,7
2.7,0.714791195,0.727169033,0.789283707,0.889005898,1.046502771,1.221608265,1.385644977,1.486766542,1.615633819,1.762511289,1.974518428,2.185518174,2.427845696,2.693087872,2.786150061,7
12.7,2.790639549,2.592688917,2.370732484,2.27319974,2.080037758,2.059743227,1.942684418,1.844322132,1.684915681,1.51598735,1.343854676,1.134944985,0.933196623,0.743490154,0.612095148,2
1.6,2.255258066,2.115625328,1.822687975,1.615542504,1.356152058,1.304755981,1.207089987,1.1138574,1.025390112,0.895861534,0.815750903,0.700625578,0.601270541,0.498501447,0.468367158,1
3.2,2.136669211,1.960282437,1.743851001,1.646322893,1.436983984,1.433582827,1.39341036,1.331566191,1.21257836,1.037102423,0.839911926,0.67876105,0.600855372,0.502871659,0.459806066,1
1.2,1.173451553,1.291725046,1.417473862,1.440262691,1.624609426,1.789517299,1.93664779,2.098517308,2.278383367,2.534494281,2.766980877,2.96308756,3.045077919,3.08123593,3.100545461,5
2.5,1.234305796,1.361127813,1.49293045,1.519469472,1.675184433,1.860024139,2.040733405,2.166545384,2.29230023,2.510477219,2.750382929,2.97426908,3.110130457,3.236556132,3.325877152,5
3.2,0.990498711,0.931797438,0.904074133,0.906330885,0.965161729,1.053632523,1.201787,1.327922458,1.422057373,1.532949312,1.65318428,1.753026908,1.892486804,2.077464219,2.25717603,7
1.4,2.519915991,2.469505585,2.388243084,2.289782665,2.076610291,1.926170733,1.672485176,1.506556008,1.415241232,1.334912372,1.212278004,1.082193859,0.942587527,0.855194993,0.773883317,3
0,3.603826763,3.588991482,3.495836663,3.365521339,3.148689294,3.05140306,2.924440659,2.757002682,2.497804334,2.248250647,1.987126765,1.798739004,1.612977955,1.406252082,1.245439523,2
0,3.624380907,3.638056937,3.635579378,3.631490996,3.596004332,3.659876986,3.649137612,3.605818642,3.522619105,3.412633585,3.278074277,3.126354059,2.939327806,2.721221783,2.444257923,9
2.1,3.071743479,3.041000628,3.018809726,3.017133447,3.022577789,3.00874177,2.931406422,2.847349985,2.781024104,2.681732909,2.629056034,2.531780407,2.452911817,2.223706913,1.974457926,3
4.7,1.805383821,1.747527658,1.633339545,1.461135588,1.304076616,1.196063153,1.064816231,0.88417411,0.706871379,0.62064364,0.532464271,0.459691798,0.450240658,0.387027759,0.379206561,1
10.7,1.698225445,1.634061266,1.563258607,1.43314535,1.2643997,1.047017179,0.825940933,0.695551558,0.561427279,0.491308285,0.417566222,0.411187678,0.473181034,0.439021912,0.476614834,1
1.7,1.013027568,1.18062582,1.278071239,1.38469906,1.522214707,1.706819937,1.890396526,2.116069062,2.451126756,2.645145504,2.798269506,2.880496733,2.945802018,2.959700056,2.929960361,7
3.8,0.632400414,0.79016386,0.891694265,1.013562934,1.136381186,1.231104301,1.258362629,1.254446319,1.391774417,1.547233902,1.733379456,1.944699973,2.191088619,2.358424368,2.39784051,7
5.8,3.700337751,3.734825468,3.734631788,3.723091576,3.681072987,3.601382826,3.488035944,3.344958754,3.203364607,2.958964601,2.841687949,2.693372889,2.612913419,2.333506924,2.058892405,9
1.6,0.98563696,1.14643063,1.241615615,1.365185203,1.508192472,1.695006202,1.873214011,2.086818184,2.413374616,2.586744251,2.764595138,2.865842823,2.968818129,3.000514009,2.974637146,0
5.6,2.404755607,2.289993072,2.148577481,1.964519312,1.789848784,1.634029927,1.48642344,1.259423189,1.003330425,0.84174157,0.687559875,0.558690616,0.53273051,0.451818634,0.437011654,2
3,1.655106234,1.768353974,1.781238868,1.856948403,2.003251573,2.234443328,2.499482358,2.763069307,3.018140079,3.121441262,3.179131135,3.319242539,3.477733301,3.583612488,3.589960295,6
2.2,1.643119783,1.846410513,1.878498934,1.953023,2.07330977,2.311439997,2.585399719,2.821377184,3.084685496,3.164795751,3.222110288,3.329535061,3.436176913,3.486074451,3.455430704,6
1.3,1.163168119,1.337146448,1.440403187,1.601737327,1.771418037,1.953544521,2.156998232,2.405548124,2.713209224,2.796913833,2.885110122,3.007372033,3.146318052,3.203950602,3.132093844,0
5.9,1.961156077,1.74259112,1.550393347,1.430456332,1.328102314,1.243283993,1.114406435,0.969943285,0.877891706,0.804143138,0.738843003,0.65170553,0.619328553,0.514453559,0.441535838,4
4.3,0.649538532,0.78095145,0.88829511,1.015580434,1.161204487,1.332263948,1.420358079,1.450025856,1.613682248,1.791390197,2.030343189,2.247763258,2.489913492,2.60832731,2.594772305,7
0.2,1.017319342,1.189516227,1.294929286,1.384546226,1.505872672,1.660075335,1.810994647,1.976604785,2.236133359,2.498692743,2.724355386,2.829568628,2.8832055,2.856003292,2.799927143,7
2,1.922728211,1.817257156,1.666805575,1.46533684,1.288845422,1.086784763,0.918552288,0.833761893,0.66786264,0.55353751,0.456808486,0.471194989,0.534124065,0.613406249,0.747284906,2
14.8,2.143841,1.945768665,1.813951444,1.699505583,1.550467397,1.333709034,1.124546606,1.021240094,0.81876753,0.657212072,0.521459963,0.499438873,0.493365105,0.517258415,0.676874745,2
2,1.343854676,1.134944985,0.933196623,0.743490154,0.612095148,0.498262128,0.441788036,0.465670314,0.416550048,0.431063427,0.434349421,0.559625249,0.735294856,0.848963983,1.038323662,1
3.5,1.562707827,1.432768394,1.244510096,1.102903557,1.020526748,0.963112938,0.877515889,0.812623807,0.664741412,0.568445647,0.435521448,0.406919479,0.350837353,0.312426341,0.369806507,1
6.5,1.212278004,1.082193859,0.942587527,0.855194993,0.773883317,0.697285293,0.612980507,0.590555864,0.487515691,0.40973234,0.320035134,0.343473354,0.353728327,0.374874655,0.469392573,1
1.4,1.776726345,1.940514059,2.167181433,2.491875004,2.615372208,2.737168613,2.909108304,3.101013096,3.181762261,3.128449695,2.99132063,2.964245216,2.938224151,2.866004888,2.840886135,0
1.5,1.999469472,1.930936153,1.792055069,1.61470629,1.451937494,1.334333852,1.251406314,1.189789588,1.103641648,1.033055616,0.973537668,0.886687162,0.737265081,0.580278223,0.466176107,7
